doc_id,so_ky_hieu,short_title,topic,article_index,article_no,article_title,chunk_text,char_count,extraction_status,recommended_chunking
24/2023/QH15,24/2023/QH15,Luật Viễn thông,telecom,73,Điều 73,Quy định chuyển tiếp,"Điều 73. Quy định chuyển tiếp
1. Giấy phép nghiệp vụ viễn thông được cấp theo quy định của Luật Viễn thông số
41/2009/QH12
đã được sửa đổi, bổ sung một số điều theo Luật số
21/2017/QH14
và Luật số
23/2018/QH14
tiếp tục được sử dụng đến hết thời hạn của giấy phép.
2. Doanh nghiệp được tiếp tục thực hiện kinh doanh dịch vụ viễn thông theo thời hạn của giấy phép kinh doanh dịch vụ viễn thông được cấp theo quy định của Luật Viễn thông số
41/2009/QH12
đã được sửa đổi, bổ sung một số điều theo Luật số
21/2017/QH14
và Luật số
23/2018/QH14
cho đến khi giấy phép hết hiệu lực, trừ trường hợp quy định tại khoản 3 Điều này.
3. Trường hợp doanh nghiệp đã được cấp giấy phép cung cấp dịch vụ viễn thông và giấy phép thiết lập mạng viễn thông công cộng mà thời hạn ghi trên giấy phép cung cấp dịch vụ viễn thông ngắn hơn thời hạn ghi trên giấy phép thiết lập mạng viễn thông công cộng thì giấy phép cung cấp dịch vụ viễn thông được thực hiện theo thời hạn của giấy phép thiết lập mạng viễn thông công cộng.
4. Trường hợp tổ chức, doanh nghiệp nộp hồ sơ đề nghị cấp giấy phép viễn thông trước thời điểm Luật này có hiệu lực mà đến ngày 01 tháng 7 năm 2024 chưa được cấp giấy phép thì được xem xét cấp giấy phép theo quy định của Luật Viễn thông số
41/2009/QH12
đã được sửa đổi, bổ sung một số điều theo Luật số
21/2017/QH14
và Luật số
23/2018/QH14.
Luật này được Quốc hội nước Cộng hòa xã hội chủ nghĩa Việt Nam khóa XV, kỳ họp thứ 6 thông qua ngày 24 tháng 11 năm 2023.
CHỦ TỊCH QUỐC HỘI
Vương Đình Huệ

QUỐC HỘI - - - - - - - CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc - - - - - - - - - - - - - - - Luật số: 24/2023/QH15 Hà Nội, ngày 24 tháng 11 năm 2023 LUẬT VIỄN THÔNG Căn cứ Hiến pháp nước Cộng hòa xã hội chủ nghĩa Việt Nam; Quốc hội ban hành Luật Viễn thông. Chương I NHỮNG QUY

Luật 24/2023/QH15 - QUỐC HỘI - - - - - - - CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc - - - - - - - - - - - - - - - Luật số: 24/2023/QH15 Hà Nội, ngày 24 tháng 11 năm 2023 LUẬT VIỄN THÔNG Căn cứ Hiến pháp nước Cộng hòa xã hội chủ nghĩa Việt Nam; Quốc hội ban hành Luật Viễn thông. Chương I NHỮNG QUY",2117,ok,chunk_by_article
14/2022/QH15,14/2022/QH15,Luật Phòng chống rửa tiền,anti_money_laundering,1,Điều 1,Phạm vi điều chỉnh,"Điều 1. Phạm vi điều chỉnh
1. Luật này quy định về các biện pháp phòng ngừa, phát hiện, ngăn chặn, xử lý tổ chức, cá nhân có hành vi rửa tiền; trách nhiệm của cơ quan, tổ chức, cá nhân trong phòng, chống rửa tiền; hợp tác quốc tế về phòng, chống rửa tiền.
2. Việc phòng, chống hành vi rửa tiền của tổ chức, cá nhân có mục đích tài trợ khủng bố, tài trợ phổ biến vũ khí hủy diệt hàng loạt được thực hiện theo quy định của Luật này, quy định của pháp luật hình sự và pháp luật về phòng, chống khủng bố, phổ biến vũ khí hủy diệt hàng loạt.",536,ok,chunk_by_article
14/2022/QH15,14/2022/QH15,Luật Phòng chống rửa tiền,anti_money_laundering,2,Điều 2,Đối tượng áp dụng,"Điều 2. Đối tượng áp dụng
1. Tổ chức tài chính.
2. Tổ chức, cá nhân kinh doanh ngành, nghề phi tài chính có liên quan.
3. Tổ chức, cá nhân Việt Nam, tổ chức nước ngoài, người nước ngoài, tổ chức quốc tế có giao dịch với tổ chức tài chính, tổ chức, cá nhân kinh doanh ngành, nghề phi tài chính có liên quan.
4. Tổ chức, cá nhân khác và các cơ quan có liên quan đến phòng, chống rửa tiền.",386,ok,chunk_by_article
14/2022/QH15,14/2022/QH15,Luật Phòng chống rửa tiền,anti_money_laundering,3,Điều 3,Giải thích từ ngữ,"Điều 3. Giải thích từ ngữ
Trong Luật này, các từ ngữ dưới đây được hiểu như sau:
Rửa tiền
là hành vi của tổ chức, cá nhân nhằm hợp pháp hóa nguồn gốc của tài sản do phạm tội mà có.
Tài sản do phạm tội mà có
là tài sản có được trực tiếp hoặc gián tiếp từ hành vi phạm tội; phần thu nhập, hoa lợi, lợi tức, lợi nhuận sinh ra từ tài sản có được từ hành vi phạm tội.
Giao dịch có giá trị lớn phải báo cáo
là giao dịch bằng tiền mặt hoặc ngoại tệ tiền mặt được thực hiện một hoặc nhiều lần trong một ngày, có tổng giá trị bằng hoặc vượt mức quy định.
Người khởi tạo
là chủ tài khoản hoặc người yêu cầu tổ chức tài chính thực hiện chuyển tiền điện tử trong trường hợp không qua tài khoản.
Chuyển tiền điện tử
là giao dịch được thực hiện bằng phương thức điện tử theo yêu cầu của người khởi tạo thông qua tổ chức tài chính nhằm chuyển một số tiền nhất định cho người thụ hưởng tại tổ chức tài chính của người thụ hưởng. Người thụ hưởng có thể là người khởi tạo.
Khách hàng
là tổ chức, cá nhân đang sử dụng hoặc có ý định sử dụng dịch vụ, sản phẩm do tổ chức tài chính, tổ chức, cá nhân kinh doanh ngành, nghề phi tài chính có liên quan cung cấp.
Chủ sở hữu hưởng lợi
là cá nhân có quyền sở hữu trên thực tế một hoặc một số tài sản, có quyền chi phối khách hàng thực hiện giao dịch liên quan đến tài sản cho cá nhân này; là cá nhân có quyền chi phối một pháp nhân hoặc một thỏa thuận pháp lý.
Quan hệ ngân hàng đại lý
là quan hệ được hình thành từ việc một ngân hàng tại một quốc gia, vùng lãnh thổ cung cấp dịch vụ ngân hàng, thanh toán và các dịch vụ khác cho một ngân hàng đối tác tại một quốc gia, vùng lãnh thổ khác.
Danh sách đen
bao gồm danh sách tổ chức, cá nhân có liên quan đến khủng bố, tài trợ khủng bố do Bộ Công an chủ trì lập và danh sách tổ chức, cá nhân bị chỉ định có liên quan đến phổ biến và tài trợ phổ biến vũ khí hủy diệt hàng loạt do Bộ Quốc phòng chủ trì lập theo quy định của pháp luật.
Danh sách cảnh báo
là danh sách tổ chức, cá nhân do Ngân hàng Nhà nước Việt Nam lập nhằm cảnh báo về tổ chức, cá nhân có rủi ro cao về rửa tiền.
Lực lượng đặc nhiệm tài chính
là tổ chức liên chính phủ, ban hành các chuẩn mực, thúc đẩy việc thực thi có hiệu quả các biện pháp pháp lý, quản lý và hành động nhằm chống rửa tiền, tài trợ khủng bố, tài trợ phổ biến vũ khí hủy diệt hàng loạt và những hiểm họa có liên quan khác đe dọa sự toàn vẹn của hệ thống tài chính toàn cầu.
Th
ỏa
thuận pháp lý
là thỏa thuận dưới hình thức ủy thác hoặc hình thức khác có bản chất tương tự được xác lập theo pháp luật nước ngoài, cho phép bên nhận ủy thác được nhận chuyển giao quyền sở hữu hợp pháp tài sản từ bên ủy thác để thực hiện điều hành, quản lý, giám sát tài sản vì lợi ích của người thụ hưởng hoặc vì mục đích được xác định trong thỏa thuận.
Ngân hàng vỏ bọc
là ngân hàng không có sự hiện diện thực tế tại quốc gia hoặc vùng lãnh thổ mà tại đó ngân hàng phải được thành lập và cấp phép, đồng thời không có sự liên kết hoặc kiểm soát của bất kỳ định chế tài chính nào đã được quản lý và giám sát.
Tổ chức phi lợi nhuận
là tổ chức hoạt động không vì mục tiêu lợi nhuận, bao gồm hội, quỹ xã hội, quỹ từ thiện, tổ chức tôn giáo, tổ chức phi chính phủ nước ngoài được thành lập, đăng ký, hoạt động theo quy định của pháp luật Việt Nam.
Cá nhân nước ngoài có ảnh hưởng chính trị
là người giữ chức vụ cấp cao trong các cơ quan, tổ chức nước ngoài và tổ chức quốc tế.",3358,ok,chunk_by_article
14/2022/QH15,14/2022/QH15,Luật Phòng chống rửa tiền,anti_money_laundering,4,Điều 4,Đối tượng báo cáo,"Điều 4. Đối tượng báo cáo
1. Đối tượng báo cáo là tổ chức tài chính được cấp giấy phép thực hiện một hoặc một số hoạt động sau đây:
a) Nhận tiền gửi;
b) Cho vay;
c) Cho thuê tài chính;
d) Dịch vụ thanh toán;
đ) Dịch vụ trung gian thanh toán;
e) Phát hành công cụ chuyển nhượng, thẻ ngân hàng, lệnh chuyển tiền;
g) Bảo lãnh ngân hàng, cam kết tài chính;
h) Cung ứng dịch vụ ngoại hối, các công cụ tiền tệ trên thị trường tiền tệ;
i) Môi giới chứng khoán; tư vấn đầu tư chứng khoán, bảo lãnh phát hành chứng khoán;
k) Quản lý quỹ đầu tư chứng khoán; quản lý danh mục đầu tư chứng khoán;
l) Kinh doanh bảo hiểm nhân thọ;
m) Đổi tiền.
2. Đối tượng báo cáo là tổ chức, cá nhân kinh doanh ngành, nghề phi tài chính có liên quan theo quy định của pháp luật thực hiện một hoặc một số hoạt động sau đây:
a) Kinh doanh trò chơi có thưởng, bao gồm: trò chơi điện tử có thưởng; trò chơi trên mạng viễn thông, mạng Internet; casino; xổ số; đặt cược;
b) Kinh doanh bất động sản, trừ hoạt động cho thuê, cho thuê lại bất động sản và dịch vụ tư vấn bất động sản;
c) Kinh doanh kim khí quý, đá quý;
d) Kinh doanh dịch vụ kế toán; cung cấp dịch vụ công chứng; cung cấp dịch vụ pháp lý của luật sư, tổ chức hành nghề luật sư;
đ) Cung cấp dịch vụ thành lập, quản lý, điều hành doanh nghiệp; cung cấp dịch vụ giám đốc, thư ký công ty cho bên thứ ba; cung cấp dịch vụ thỏa thuận pháp lý.
3. Chính phủ quy định hoạt động mới phát sinh có rủi ro về rửa tiền của đối tượng báo cáo chưa được quy định tại khoản 1 và khoản 2 Điều này sau khi được sự đồng ý của Ủy ban Thường vụ Quốc hội.",1560,ok,chunk_by_article
14/2022/QH15,14/2022/QH15,Luật Phòng chống rửa tiền,anti_money_laundering,5,Điều 5,"Nguyên tắc trong phòng, chống rửa tiền","Điều 5. Nguyên tắc trong phòng, chống rửa tiền
1. Việc phòng, chống rửa tiền phải thực hiện theo quy định của pháp luật trên cơ sở bảo đảm chủ quyền và toàn vẹn lãnh thổ, an ninh quốc gia, lợi ích quốc gia; bảo đảm hoạt động bình thường về kinh tế, đầu tư­; bảo vệ quyền và lợi ích hợp pháp của tổ chức, cá nhân; chống lạm quyền, lợi dụng việc phòng, chống rửa tiền để xâm phạm quyền và lợi ích hợp pháp của tổ chức, cá nhân có liên quan.
2. Hành vi rửa tiền phải được xử lý theo quy định của pháp luật.
3. Biện pháp phòng, chống rửa tiền phải được thực hiện đồng bộ, kịp thời.",577,ok,chunk_by_article
14/2022/QH15,14/2022/QH15,Luật Phòng chống rửa tiền,anti_money_laundering,6,Điều 6,"Hợp tác quốc tế về phòng, chống rửa tiền","Điều 6. Hợp tác quốc tế về phòng, chống rửa tiền
1. Hợp tác quốc tế về phòng, chống rửa tiền được thực hiện trên nguyên tắc tôn trọng độc lập, chủ quyền và toàn vẹn lãnh thổ, an ninh quốc gia, các bên cùng có lợi, tuân thủ quy định của pháp luật Việt Nam và điều ước quốc tế mà nước Cộng hòa xã hội chủ nghĩa Việt Nam là thành viên, thỏa thuận quốc tế giữa bên ký kết Việt Nam với bên ký kết nước ngoài.
Trường hợp giữa Việt Nam và nước ngoài chưa có điều ước quốc tế, thỏa thuận quốc tế, việc trao đổi, cung cấp, chuyển giao thông tin trong hợp tác quốc tế về phòng, chống rửa tiền được thực hiện trên nguyên tắc có đi có lại nhưng không trái với pháp luật Việt Nam, phù hợp với pháp luật và tập quán quốc tế.
2. Cơ quan nhà nước có thẩm quyền, trong phạm vi chức năng, nhiệm vụ của mình, thực hiện hợp tác quốc tế về phòng, chống rửa tiền với các nội dung sau đây:
a) Xác định, phong tỏa tài sản của người phạm tội rửa tiền;
b) Thực hiện tương trợ tư pháp;
c) Trao đổi, cung cấp, chuyển giao thông tin về phòng, chống rửa tiền với cơ quan có thẩm quyền nước ngoài;
d) Nghiên cứu, đào tạo, hỗ trợ thông tin, hỗ trợ kỹ thuật, trợ giúp tài chính và trao đổi kinh nghiệm về phòng, chống rửa tiền;
đ) Nội dung hợp tác khác về phòng, chống rửa tiền theo quy định của pháp luật.
3. Cơ quan nhà nước có thẩm quyền, trong quá trình hợp tác quốc tế về phòng, chống rửa tiền, có thể từ chối trao đổi, cung cấp, chuyển giao thông tin về phòng, chống rửa tiền trong các trường hợp sau đây:
a) Thông tin được yêu cầu trao đổi, cung cấp, chuyển giao có thể gây tổn hại đến độc lập, chủ quyền và toàn vẹn lãnh thổ, an ninh quốc gia, lợi ích quốc gia hoặc lợi ích quan trọng khác của Việt Nam;
b) Thông tin được yêu cầu trao đổi, cung cấp, chuyển giao không phù hợp với điều ước quốc tế mà nước Cộng hòa xã hội chủ nghĩa Việt Nam là thành viên, thỏa thuận quốc tế giữa bên ký kết Việt Nam với bên ký kết nước ngoài hoặc quy định của pháp luật Việt Nam;
c) Yêu cầu trao đổi, cung cấp, chuyển giao thông tin không đầy đủ nội dung theo quy định của pháp luật;
d) Cơ quan có thẩm quyền nước ngoài không cam kết hoặc không thực hiện bảo mật thông tin được trao đổi, cung cấp, chuyển giao theo chế độ bảo mật tương ứng với quy định về bảo vệ bí mật nhà nước của Việt Nam đối với thông tin mà cơ quan nhà nước có thẩm quyền trong nước trao đổi, cung cấp, chuyển giao.
4. Quy trình, thủ tục, phương thức hợp tác quốc tế về phòng, chống rửa tiền thực hiện theo điều ước quốc tế mà nước Cộng hòa xã hội chủ nghĩa Việt Nam là thành viên, thỏa thuận quốc tế giữa bên ký kết Việt Nam với bên ký kết nước ngoài, các quy định khác của pháp luật có liên quan.
5. Hằng năm hoặc khi có yêu cầu của Ngân hàng Nhà nước Việt Nam, cơ quan nhà nước có thẩm quyền của Việt Nam có trách nhiệm cung cấp nội dung hợp tác quốc tế về phòng, chống rửa tiền với các cơ quan có thẩm quyền nước ngoài cho Ngân hàng Nhà nước Việt Nam.",2885,ok,chunk_by_article
14/2022/QH15,14/2022/QH15,Luật Phòng chống rửa tiền,anti_money_laundering,7,Điều 7,Đánh giá rủi ro quốc gia về rửa tiền,"Điều 7. Đánh giá rủi ro quốc gia về rửa tiền
1. Định kỳ 05 năm, Ngân hàng Nhà nước Việt Nam chủ trì, phối hợp với các Bộ, ngành có liên quan thực hiện đánh giá rủi ro quốc gia về rửa tiền và trình Chính phủ phê duyệt kết quả đánh giá, kế hoạch thực hiện sau đánh giá. Việc đánh giá rủi ro quốc gia về rửa tiền được thực hiện đối với cả hoạt động mới phát sinh có thể có rủi ro về rửa tiền.
2. Các Bộ, ngành có trách nhiệm sau đây:
a) Phổ biến kết quả đánh giá rủi ro quốc gia về rửa tiền trong nội bộ Bộ, ngành mình và đến các đối tượng báo cáo thuộc phạm vi quản lý, đồng thời có biện pháp nhằm giảm thiểu rủi ro đã xác định;
b) Cập nhật rủi ro về rửa tiền dựa trên việc triển khai kế hoạch thực hiện sau đánh giá hoặc khi có rủi ro phát sinh thuộc phạm vi quản lý của Bộ, ngành mình gửi Ngân hàng Nhà nước Việt Nam. Trên cơ sở kết quả cập nhật rủi ro của các Bộ, ngành, Ngân hàng Nhà nước Việt Nam tổng hợp trình Chính phủ phê duyệt kết quả cập nhật rủi ro quốc gia về rửa tiền, kế hoạch thực hiện sau cập nhật.
3. Chính phủ quy định nguyên tắc, tiêu chí, phương pháp đánh giá rủi ro quốc gia về rửa tiền.",1107,ok,chunk_by_article
14/2022/QH15,14/2022/QH15,Luật Phòng chống rửa tiền,anti_money_laundering,8,Điều 8,"Các hành vi bị nghiêm cấm trong phòng, chống rửa tiền","Điều 8. Các hành vi bị nghiêm cấm trong phòng, chống rửa tiền
1. Tổ chức, tham gia hoặc tạo điều kiện, trợ giúp thực hiện hành vi rửa tiền.
2. Thiết lập, duy trì tài khoản vô danh hoặc tài khoản sử dụng tên giả.
3. Thiết lập, duy trì quan hệ kinh doanh với ngân hàng vỏ bọc.
4. Cung cấp trái phép dịch vụ nhận tiền mặt, séc, công cụ tiền tệ khác hoặc công cụ lưu trữ giá trị và thực hiện thanh toán cho người thụ hưởng.
5. Lợi dụng chức vụ, quyền hạn trong phòng, chống rửa tiền xâm phạm quyền và lợi ích hợp pháp của tổ chức, cá nhân.
6. Cản trở việc cung cấp thông tin phục vụ công tác phòng, chống rửa tiền.
7. Đe dọa, trả thù người phát hiện, cung cấp thông tin, báo cáo, tố cáo về hành vi rửa tiền.
Chương II
BIỆN PHÁP PHÒNG, CHỐNG RỬA TIỀN
Mục 1
NHẬN BIẾT KHÁCH HÀNG, THU THẬP, CẬP NHẬT,
XÁC MINH THÔNG TIN NHẬN BIẾT KHÁCH HÀNG",833,ok,chunk_by_article
14/2022/QH15,14/2022/QH15,Luật Phòng chống rửa tiền,anti_money_laundering,9,Điều 9,Nhận biết khách hàng,"Điều 9. Nhận biết khách hàng
1. Nhận biết khách hàng bao gồm thu thập, cập nhật, xác minh thông tin quy định tại các điều 10, 11, 12, 13 và 14 của Luật này.
2. Tổ chức tài chính phải nhận biết khách hàng trong các trường hợp sau đây:
a) Khách hàng lần đầu mở tài khoản hoặc thiết lập quan hệ với tổ chức tài chính;
b) Khách hàng thực hiện giao dịch không thường xuyên có giá trị bằng hoặc vượt mức quy định; thực hiện giao dịch chuyển tiền điện tử mà thiếu thông tin về tên, địa chỉ, số tài khoản của người khởi tạo hoặc mã giao dịch trong trường hợp người khởi tạo không có tài khoản;
c) Nghi ngờ giao dịch hoặc các bên liên quan đến giao dịch có liên quan đến hoạt động rửa tiền;
d) Nghi ngờ về tính chính xác hoặc tính đầy đủ của các thông tin nhận biết khách hàng đã thu thập trước đó.
3. Tổ chức, cá nhân kinh doanh ngành, nghề phi tài chính có liên quan phải nhận biết khách hàng trong các trường hợp sau đây:
a) Tổ chức, cá nhân kinh doanh ngành, nghề quy định tại điểm a khoản 2 Điều 4 của Luật này phải nhận biết khách hàng khi khách hàng có giao dịch có giá trị bằng hoặc vượt mức quy định;
b) Tổ chức, cá nhân kinh doanh ngành, nghề quy định tại điểm b khoản 2 Điều 4 của Luật này phải nhận biết khách hàng khi cung cấp dịch vụ kinh doanh bất động sản;
c) Tổ chức, cá nhân kinh doanh ngành, nghề quy định tại điểm c khoản 2 Điều 4 của Luật này phải nhận biết khách hàng khi khách hàng có giao dịch mua, bán kim khí quý, đá quý bằng tiền mặt hoặc ngoại tệ tiền mặt có giá trị bằng hoặc vượt mức quy định;
d) Tổ chức, cá nhân kinh doanh ngành, nghề quy định tại điểm d khoản 2 Điều 4 của Luật này phải nhận biết khách hàng khi kinh doanh dịch vụ kế toán; thực hiện thủ tục công chứng, thay mặt khách hàng chuẩn bị các điều kiện để thực hiện giao dịch hoặc thay mặt khách hàng thực hiện giao dịch chuyển quyền sử dụng đất, quyền sở hữu nhà, tài sản khác gắn liền với đất; quản lý tiền, chứng khoán hoặc tài sản khác của khách hàng; quản lý tài khoản của khách hàng tại ngân hàng, công ty chứng khoán; điều hành, quản lý công ty; tham gia vào hoạt động mua, bán doanh nghiệp;
đ) Tổ chức, cá nhân kinh doanh ngành, nghề quy định tại điểm đ khoản 2 Điều 4 của Luật này phải nhận biết khách hàng khi cung cấp dịch vụ thành lập, quản lý, điều hành doanh nghiệp; cung cấp dịch vụ giám đốc, thư ký công ty cho bên thứ ba; cung cấp dịch vụ thỏa thuận pháp lý.
4. Chính phủ quy định chi tiết Điều này.",2400,ok,chunk_by_article
14/2022/QH15,14/2022/QH15,Luật Phòng chống rửa tiền,anti_money_laundering,10,Điều 10,Thông tin nhận biết khách hàng,"Điều 10. Thông tin nhận biết khách hàng
Đối tượng báo cáo phải thu thập các thông tin nhận biết khách hàng, bao gồm:
1. Thông tin nhận dạng khách hàng, kể cả thông tin về người đại diện của khách hàng cá nhân (nếu có):
a) Đối với khách hàng cá nhân có một quốc tịch là người Việt Nam: họ và tên; ngày, tháng, năm sinh; quốc tịch; nghề nghiệp, chức vụ; số điện thoại liên lạc; số Chứng minh nhân dân hoặc số Căn cước công dân hoặc số định danh cá nhân hoặc số Hộ chiếu, ngày cấp, nơi cấp; địa chỉ đăng ký thường trú và nơi ở hiện tại khác (nếu có);
b) Đối với khách hàng cá nhân có một quốc tịch là người nước ngoài cư trú tại Việt Nam: họ và tên; ngày, tháng, năm sinh; quốc tịch; nghề nghiệp, chức vụ; số điện thoại liên lạc; số Hộ chiếu, ngày cấp, nơi cấp; số thị thực nhập cảnh, trừ trường hợp được miễn thị thực theo quy định của pháp luật; địa chỉ cư trú ở nước ngoài và địa chỉ đăng ký cư trú ở Việt Nam;
c) Đối với khách hàng cá nhân có một quốc tịch là người nước ngoài không cư trú tại Việt Nam: họ và tên; ngày, tháng, năm sinh; quốc tịch; nghề nghiệp, chức vụ; số Hộ chiếu hoặc thông tin định danh do cơ quan có thẩm quyền nước ngoài cấp, ngày cấp, nơi cấp; địa chỉ cư trú ở nước ngoài;
d) Đối với khách hàng cá nhân là người có từ hai quốc tịch trở lên: thông tin tương ứng quy định tại điểm a, b hoặc c khoản này; quốc tịch, địa chỉ cư trú ở quốc gia mang quốc tịch còn lại;
đ) Đối với khách hàng cá nhân là người không quốc tịch: họ và tên; ngày, tháng, năm sinh; nghề nghiệp, chức vụ; số giấy tờ có giá trị đi lại quốc tế (nếu có), số thị thực; cơ quan cấp thị thực nhập cảnh, trừ trường hợp được miễn thị thực theo quy định của pháp luật; địa chỉ cư trú ở nước ngoài (nếu có), địa chỉ đăng ký cư trú ở Việt Nam;
e) Đối với khách hàng tổ chức: tên giao dịch đầy đủ và viết tắt; địa chỉ trụ sở chính; số giấy phép thành lập, mã số doanh nghiệp hoặc mã số thuế; số điện thoại liên lạc; số fax, trang thông tin điện tử (nếu có); lĩnh vực hoạt động, kinh doanh; thông tin về người thành lập, người đại diện theo pháp luật, Giám đốc hoặc Tổng giám đốc, Kế toán trưởng hoặc người phụ trách kế toán (nếu có) của tổ chức bao gồm các thông tin tương ứng quy định tại điểm a, b, c, d hoặc đ khoản này và các thông tin tại điểm này đối với trường hợp người thành lập là tổ chức;
2. Thông tin về chủ sở hữu hưởng lợi bao gồm thông tin nhận dạng khách hàng tương ứng quy định tại các điểm a, b, c, d hoặc đ khoản 1 Điều này. Đối tượng báo cáo phải xác định chủ sở hữu hưởng lợi và áp dụng các biện pháp để nhận biết, cập nhật thông tin về chủ sở hữu hưởng lợi. Chính phủ quy định chi tiết tiêu chí xác định chủ sở hữu hưởng lợi;
3. Mục đích và bản chất của mối quan hệ kinh doanh của khách hàng với đối tượng báo cáo.",2719,ok,chunk_by_article
14/2022/QH15,14/2022/QH15,Luật Phòng chống rửa tiền,anti_money_laundering,11,Điều 11,Cập nhật thông tin nhận biết khách hàng,"Điều 11. Cập nhật thông tin nhận biết khách hàng
Đối tượng báo cáo phải cập nhật thông tin nhận biết khách hàng trong thời gian thiết lập quan hệ với khách hàng nhằm bảo đảm các giao dịch mà khách hàng đang tiến hành phù hợp với các thông tin về khách hàng trong hồ sơ hiện có, những thông tin đã biết về khách hàng, hoạt động kinh doanh, mức độ rủi ro về rửa tiền và nguồn gốc tài sản của khách hàng.",401,ok,chunk_by_article
14/2022/QH15,14/2022/QH15,Luật Phòng chống rửa tiền,anti_money_laundering,12,Điều 12,Xác minh thông tin nhận biết khách hàng,"Điều 12. Xác minh thông tin nhận biết khách hàng
1. Đối tượng báo cáo sử dụng các tài liệu, dữ liệu để xác minh thông tin nhận biết khách hàng, bao gồm:
a) Đối với khách hàng cá nhân: Chứng minh nhân dân, Căn cước công dân hoặc Hộ chiếu còn thời hạn sử dụng; giấy tờ khác do cơ quan có thẩm quyền cấp;
b) Đối với khách hàng tổ chức: giấy phép thành lập, quyết định thành lập hoặc Giấy chứng nhận đăng ký doanh nghiệp; quyết định về tổ chức lại, giải thể, phá sản, chấm dứt hoạt động của tổ chức (nếu có); điều lệ của tổ chức; quyết định bổ nhiệm hoặc hợp đồng thuê Giám đốc hoặc Tổng giám đốc, Kế toán trưởng hoặc người phụ trách kế toán (nếu có); các tài liệu, dữ liệu liên quan đến người thành lập, người đại diện theo pháp luật của tổ chức, chủ sở hữu hưởng lợi.
2. Đối tượng báo cáo có thể khai thác thông tin trong các cơ sở dữ liệu quốc gia theo quy định của pháp luật, thông qua cơ quan nhà nước có thẩm quyền, tổ chức khác quy định tại Điều 13 hoặc bên thứ ba quy định tại Điều 14 của Luật này để đối chiếu, xác minh thông tin do khách hàng cung cấp.",1058,ok,chunk_by_article
14/2022/QH15,14/2022/QH15,Luật Phòng chống rửa tiền,anti_money_laundering,13,Điều 13,Xác minh thông tin nhận biết khách hàng thông qua việc thuê tổ chức khác,"Điều 13. Xác minh thông tin nhận biết khách hàng thông qua việc thuê tổ chức khác
1. Đối tượng báo cáo có thể thuê tổ chức khác được thành lập và hoạt động theo quy định của pháp luật để xác minh thông tin nhận biết khách hàng, trừ trường hợp quy định tại Điều 14 của Luật này. Việc thuê tổ chức khác để xác minh thông tin nhận biết khách hàng thực hiện theo thỏa thuận của các bên và quy định của pháp luật có liên quan.
2. Đối tượng báo cáo phải bảo đảm tổ chức được thuê bảo mật thông tin nhận biết khách hàng theo quy định của pháp luật và chịu trách nhiệm về kết quả xác minh thông tin nhận biết khách hàng của tổ chức được thuê.",638,ok,chunk_by_article
14/2022/QH15,14/2022/QH15,Luật Phòng chống rửa tiền,anti_money_laundering,14,Điều 14,Nhận biết khách hàng thông qua bên thứ ba,"Điều 14. Nhận biết khách hàng thông qua bên thứ ba
1. Đối tượng báo cáo có thể nhận biết khách hàng thông qua bên thứ ba và bảo đảm bên thứ ba đáp ứng các yêu cầu sau đây:
a) Là tổ chức tài chính hoặc tổ chức kinh doanh ngành, nghề phi tài chính có liên quan có thiết lập quan hệ với khách hàng, không bao gồm các mối quan hệ đại lý và thuê ngoài;
b) Thực hiện nhận biết khách hàng theo quy định của Luật này hoặc các khuyến nghị của Lực lượng đặc nhiệm tài chính trong trường hợp bên thứ ba là tổ chức ở nước ngoài;
c) Lưu trữ và cung cấp kịp thời, đầy đủ các thông tin nhận biết khách hàng cho đối tượng báo cáo khi được yêu cầu; thực hiện bảo mật thông tin theo quy định của pháp luật;
d) Là đối tượng chịu sự quản lý, giám sát của cơ quan có thẩm quyền.
2. Trường hợp bên thứ ba là tổ chức tài chính và có công ty mẹ là tổ chức tài chính, đối tượng báo cáo phải bảo đảm bên thứ ba đáp ứng yêu cầu quy định tại khoản 1 Điều này và công ty mẹ của bên thứ ba đáp ứng các yêu cầu về nhận biết khách hàng, cá nhân nước ngoài có ảnh hưởng chính trị, lưu trữ thông tin, hồ sơ, tài liệu, báo cáo và bảo đảm bí mật thông tin, hồ sơ, tài liệu, báo cáo quy định tại các điều 9, 17, 38 và 40 của Luật này hoặc các khuyến nghị liên quan của Lực lượng đặc nhiệm tài chính trong trường hợp công ty mẹ của tổ chức tài chính là tổ chức nước ngoài và phải được áp dụng, kiểm soát trong toàn hệ thống; áp dụng các chính sách để giảm thiểu rủi ro đối với các lĩnh vực có rủi ro cao về rửa tiền.
3. Đối tượng báo cáo phải chịu trách nhiệm về kết quả nhận biết khách hàng của bên thứ ba.",1569,ok,chunk_by_article
